INFO	2020-12-16 09:42:31,602	[remote_connection.py:117]	Could not connect to port 4723 on host 127.0.0.1
INFO	2020-12-16 09:42:31,603	[remote_connection.py:136]	Could not get IP address for host: 127.0.0.1
WARNING	2020-12-16 09:42:33,642	[connectionpool.py:752]	Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001B6850B3E88>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
WARNING	2020-12-16 09:42:35,674	[connectionpool.py:752]	Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001B6850C6848>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
WARNING	2020-12-16 09:42:37,709	[connectionpool.py:752]	Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001B6850CE0C8>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')': /wd/hub/session
INFO	2020-12-16 09:50:38,459	[webpage.py:83]	点击元素：('id', 'iv_camera')
INFO	2020-12-16 09:50:43,921	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.Button")
INFO	2020-12-16 09:50:50,244	[webpage.py:83]	点击元素：('id', 'iv_setting')
INFO	2020-12-16 09:50:55,615	[webpage.py:83]	点击元素：('xpath', "//*[@text='通用']")
INFO	2020-12-16 09:51:00,999	[webpage.py:83]	点击元素：('xpath', "//*[@text='设备管理']")
INFO	2020-12-16 09:51:06,324	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/iv_scan')]")
INFO	2020-12-16 09:51:11,652	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.ImageView")
INFO	2020-12-16 09:51:16,984	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/tv_cancel')]")
INFO	2020-12-16 09:51:22,315	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.ImageView")
INFO	2020-12-16 09:51:27,639	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/tv_confirm')]")
INFO	2020-12-16 09:51:54,315	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/iv_close')]")
INFO	2020-12-16 09:57:13,634	[webpage.py:83]	点击元素：('id', 'iv_camera')
INFO	2020-12-16 09:57:18,713	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.Button")
INFO	2020-12-16 09:57:25,050	[webpage.py:83]	点击元素：('id', 'iv_setting')
INFO	2020-12-16 09:57:31,034	[webpage.py:83]	点击元素：('xpath', "//*[@text='通用']")
INFO	2020-12-16 09:57:36,405	[webpage.py:83]	点击元素：('xpath', "//*[@text='设备管理']")
INFO	2020-12-16 09:57:41,733	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/iv_scan')]")
INFO	2020-12-16 09:57:47,067	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.ImageView")
INFO	2020-12-16 09:57:52,396	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/tv_cancel')]")
INFO	2020-12-16 09:57:57,714	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.ImageView")
INFO	2020-12-16 09:58:03,030	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/tv_confirm')]")
INFO	2020-12-16 09:58:13,426	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/iv_close')]")
INFO	2020-12-16 09:59:03,671	[webpage.py:83]	点击元素：('id', 'iv_camera')
INFO	2020-12-16 09:59:07,865	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.Button")
INFO	2020-12-16 09:59:14,193	[webpage.py:83]	点击元素：('id', 'iv_setting')
INFO	2020-12-16 09:59:19,569	[webpage.py:83]	点击元素：('xpath', "//*[@text='通用']")
INFO	2020-12-16 10:00:17,062	[webpage.py:83]	点击元素：('id', 'iv_camera')
INFO	2020-12-16 10:00:20,994	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.Button")
INFO	2020-12-16 10:00:27,693	[webpage.py:83]	点击元素：('id', 'iv_setting')
INFO	2020-12-16 10:00:33,117	[webpage.py:83]	点击元素：('xpath', "//*[@text='通用']")
INFO	2020-12-16 10:00:38,489	[webpage.py:83]	点击元素：('xpath', "//*[@text='设备管理']")
INFO	2020-12-16 10:00:43,815	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/iv_scan')]")
INFO	2020-12-16 10:00:49,149	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.ImageView")
INFO	2020-12-16 10:00:54,494	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/tv_cancel')]")
INFO	2020-12-16 10:00:59,852	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.ImageView")
INFO	2020-12-16 10:01:05,155	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/tv_confirm')]")
INFO	2020-12-16 10:01:32,151	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/iv_close')]")
INFO	2020-12-16 10:05:26,179	[webpage.py:83]	点击元素：('id', 'iv_camera')
INFO	2020-12-16 10:05:31,448	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.Button")
INFO	2020-12-16 10:05:37,831	[webpage.py:83]	点击元素：('id', 'iv_setting')
INFO	2020-12-16 10:05:43,904	[webpage.py:83]	点击元素：('xpath', "//*[@text='通用']")
INFO	2020-12-16 10:05:49,332	[webpage.py:83]	点击元素：('xpath', "//*[@text='设备管理']")
INFO	2020-12-16 10:05:54,685	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/iv_scan')]")
INFO	2020-12-16 10:06:00,035	[webpage.py:83]	点击元素：('xpath', "//*[@text='SMOOTH-X_7240']/following-sibling::android.widget.ImageView")
INFO	2020-12-16 10:06:05,410	[webpage.py:83]	点击元素：('xpath', "//*[contains(@resource-id, 'com.zhiyun.cama:id/tv_cancel')]")
